alpha          TP        FP        TN        FN        sensitivity         averageSquareTrim   leftMedian          rightMedian         leftMedianPositive  rightMedianPositive leftMedianNegative  rightMedianNegative
0.01           989       3         0         11        0.989               11.6804853387       0                   0                   0                   0                   -1                  -1                                      
0.01           987       7         0         13        0.987               0.374873353597      0                   0                   0                   0                   -1.0                -1.0                                    
0.01           996       2         0         4         0.996               15.797188755        0.0                 0.0                 0                   0                   -1                  -1                                      
0.01           980       11        0         20        0.98                4.74897959184       0.0                 0.0                 0                   0                   -1.0                -1.0                                    
0.01           991       4         0         9         0.991               8.66801210898       0                   0                   0                   0                   -1                  -1                                      
0.01           987       6         0         13        0.987               0.529888551165      0                   0                   0                   0                   -1                  -1                                      
0.01           991       2         0         9         0.991               13.9545913219       0                   0                   0                   0                   -1                  -1.0                                    
0.01           978       9         0         22        0.978               5.62985685072       0.0                 0.0                 0                   0                   -1.0                -1.0                                    
0.01           990       5         0         10        0.99                9.47373737374       0.0                 0.0                 0                   0                   -1                  -1                                      
0.01           983       4         0         17        0.983               4.9481180061        0                   0                   0                   0                   -1.0                -1.0                                    
0.01           987       6         0         13        0.987               4.19250253293       0                   0                   0                   0                   -1.0                -1.0                                    
0.01           978       10        0         22        0.978               0.449897750511      0.0                 0.0                 0                   0                   -1                  -1                                      
0.01           984       5         0         16        0.984               0.52743902439       0.0                 0.0                 0                   0                   -1                  -1.0                                    
0.01           988       6         0         12        0.988               0.428137651822      0.0                 0.0                 0                   0                   -1.0                -1.0                                    
0.01           988       2         0         12        0.988               5.08805668016       0.0                 0.0                 0                   0                   -1.0                -1.0                                    
0.01           990       6         0         10        0.99                0.529292929293      0.0                 0.0                 0                   0                   -1                  -1                                      
0.01           983       9         0         17        0.983               11.8494404883       0                   0                   0                   0                   -1.0                -1                                      
0.01           991       2         0         9         0.991               0.431886982846      0                   0                   0                   0                   -1                  -1                                      
0.01           986       4         0         14        0.986               6.9584178499        0.0                 0.0                 1                   0                   -1                  -1.0                                    
0.01           988       6         0         12        0.988               3.51214574899       0.0                 0.0                 0                   0                   -1                  -1                                      
0.01           989       5         0         11        0.989               4.73003033367       0                   0                   0                   0                   -1.0                -1.0                                    
0.01           985       7         0         15        0.985               4.58578680203       0                   0                   0                   0                   -1                  -1                                      
0.01           990       3         0         10        0.99                4.86666666667       0.0                 0.0                 0                   0                   -1.0                -1                                      
0.01           995       1         0         5         0.995               0.401005025126      0                   0                   0                   0                   -1.0                -1                                      
0.01           989       3         0         11        0.989               0.47219413549       0                   0                   0                   0                   -1.0                -1                                      
0.01           989       6         0         11        0.989               5.71183013145       0                   0                   0                   0                   -1.0                -1.0                                    
0.01           992       5         0         8         0.992               0.435483870968      0.0                 0.0                 0                   1                   -1.0                -1.0                                    
0.01           986       7         0         14        0.986               0.411764705882      0.0                 0.0                 0                   0                   -1.0                -1                                      
0.01           984       5         0         16        0.984               0.45325203252       0.0                 0.0                 0                   0                   -1.0                -1.0                                    
0.011          990       4         0         10        0.99                0.527272727273      0.0                 0.0                 0                   0                   -1                  -1                                      
0.011          991       4         0         9         0.991               11.7093844601       0                   0                   0                   0                   -1                  -1.0                                    
0.011          990       1         0         10        0.99                6.34949494949       0.0                 0.0                 0                   0                   -1.0                -1                                      
0.011          990       4         0         10        0.99                0.469696969697      0.0                 0.0                 0                   0                   -1                  -1                                      
0.011          983       8         0         17        0.983               11.2380467955       0                   0                   0                   0                   -1.0                -1                                      
0.011          988       3         0         12        0.988               6.57287449393       0.0                 0.0                 0                   0                   -1                  -1                                      
0.011          989       7         0         11        0.989               10.2436804853       0                   0                   0                   0                   -1.0                -1                                      
0.011          987       7         0         13        0.987               3.74265450861       0                   0                   0                   0                   -1.0                -1.0                                    
0.011          987       5         0         13        0.987               5.43566362715       0                   0                   0                   0                   -1.0                -1                                      
0.011          983       4         0         17        0.983               0.577822990844      0                   0                   0                   0                   -1.0                -1                                      
0.011          990       5         0         10        0.99                9.25858585859       0.0                 0.0                 0                   0                   -1.0                -1.0                                    
0.011          985       5         0         15        0.985               0.481218274112      0                   0                   0                   0                   -1.0                -1.0                                    
0.011          992       1         0         8         0.992               2.48387096774       0.0                 0.0                 0                   0                   -1                  -1.0                                    
0.011          990       6         0         10        0.99                0.434343434343      0.0                 0.0                 0                   0                   -1.0                -1                                      
0.011          989       3         0         11        0.989               0.524772497472      0                   0                   0                   0                   -1.0                -1                                      
0.011          988       3         0         12        0.988               3.77024291498       0.0                 0.0                 0                   0                   -1                  -1                                      
0.011          988       4         0         12        0.988               0.521255060729      0.0                 0.0                 0                   0                   -1.0                -1.0                                    
0.011          990       3         0         10        0.99                0.967676767677      0.0                 0.0                 0                   0                   -1                  -1                                      
0.011          988       4         0         12        0.988               2.52429149798       0.0                 0.0                 0                   0                   -1                  -1                                      
0.011          995       2         0         5         0.995               0.429145728643      0                   0                   0                   0                   -1.0                -1                                      
0.011          989       7         0         11        0.989               18.9726996967       0                   0                   0                   0                   -1.0                -1                                      
0.011          986       4         0         14        0.986               0.553752535497      0.0                 0.0                 0                   0                   -1                  -1                                      
0.011          989       6         0         11        0.989               1.66936299292       0                   0                   0                   0                   -1.0                -1.0                                    
0.011          994       3         0         6         0.994               0.442655935614      0.0                 0.0                 0                   0                   -1.0                -1.0                                    
0.011          989       5         0         11        0.989               1.81799797776       0                   0                   0                   0                   -1                  -1.0                                    
0.011          992       4         0         8         0.992               2.30141129032       0.0                 0.0                 0                   0                   -1.0                -1                                      
0.011          994       2         0         6         0.994               4.89637826962       0.0                 0.0                 0                   0                   -1.0                -1                                      
0.011          980       7         0         20        0.98                0.451020408163      0.0                 0.0                 0                   0                   -1                  -1.0                                    
0.011          989       6         0         11        0.989               0.481294236603      0                   0                   0                   0                   -1                  -1                                      
0.011          984       7         0         16        0.984               6.5081300813        0.0                 0.0                 0                   1                   -1                  -1.0                                    
0.011          985       4         0         15        0.985               2.92081218274       0                   0                   0                   0                   -1                  -1                                      
0.011          989       3         0         11        0.989               0.526794742164      0                   0                   0                   0                   -1.0                -1.0                                    
0.011          987       6         0         13        0.987               0.462006079027      0                   0                   0                   0                   -1.0                -1.0                                    
0.011          988       4         0         12        0.988               1.26720647773       0.0                 0.0                 0                   0                   -1                  -1.0                                    
0.011          988       5         0         12        0.988               14.8269230769       0.0                 0.0                 0                   1                   -1                  -1.0                                    
0.011          986       7         0         14        0.986               0.589249492901      0.0                 0.0                 0                   0                   -1                  -1                                      
0.011          984       7         0         16        0.984               10.3231707317       0.0                 0.0                 0                   1                   -1.0                -1                                      
0.011          984       11        0         16        0.984               0.417682926829      0.0                 0.0                 0                   0                   -1.0                -1                                      
0.011          991       5         0         9         0.991               0.961654894046      0                   0                   0                   1                   -1                  -1                                      
0.011          989       3         0         11        0.989               14.2264914055       0                   0                   1                   0                   -1.0                -1.0                                    
0.011          988       5         0         12        0.988               10.6032388664       0.0                 0.0                 0                   0                   -1                  -1.0                                    
0.011          981       6         0         19        0.981               0.498470948012      0                   0                   0                   1                   -1                  -1.0                                    
0.011          986       5         0         14        0.986               13.5588235294       0.0                 0.0                 0                   0                   -1.0                -1.0                                    
0.011          988       4         0         12        0.988               18.4939271255       0.0                 0.0                 0                   0                   -1.0                -1.0                                    
0.011          990       6         0         10        0.99                3.81414141414       0.0                 0.0                 0                   0                   -1.0                -1.0                                    
0.011          992       5         0         8         0.992               4.67439516129       0.0                 0.0                 0                   0                   -1                  -1.0                                    
0.011          988       7         0         12        0.988               4.96356275304       0.0                 0.0                 0                   0                   -1.0                -1.0                                    
0.011          981       11        0         19        0.981               1.66055045872       0                   0                   0                   0                   -1                  -1.0                                    
0.011          990       2         0         10        0.99                0.49898989899       0.0                 0.0                 0                   0                   -1                  -1                                      
0.011          984       8         0         16        0.984               6.90142276423       0.0                 0.0                 0                   0                   -1.0                -1                                      
0.012          988       3         0         12        0.988               22.9868421053       0.0                 0.0                 0                   0                   -1                  -1.0                                    
0.012          982       10        0         18        0.982               0.572301425662      0.0                 0.0                 0                   0                   -1                  -1.0                                    
0.012          987       6         0         13        0.987               0.441742654509      0                   0                   0                   0                   -1                  -1                                      
0.012          992       3         0         8         0.992               4.32358870968       0.0                 0.0                 0                   1                   -1                  -1                                      
0.012          992       3         0         8         0.992               0.899193548387      0.0                 0.0                 0                   0                   -1                  -1.0                                    
0.012          996       1         0         4         0.996               2.65763052209       0.0                 0.0                 0                   0                   -1.0                -1.0                                    
0.012          987       5         0         13        0.987               2.98480243161       0                   0                   0                   0                   -1                  -1                                      
0.012          991       2         0         9         0.991               3.21997981837       0                   0                   0                   0                   -1.0                -1.0                                    
0.012          986       7         0         14        0.986               1.84787018256       0.0                 0.0                 0                   0                   -1                  -1                                      
0.012          986       5         0         14        0.986               11.0689655172       0.0                 0.0                 0                   0                   -1                  -1.0                                    
0.012          987       8         0         13        0.987               0.521783181358      0                   0                   0                   0                   -1                  -1.0                                    
0.012          987       4         0         13        0.987               6.71327254306       0                   0                   0                   0                   -1.0                -1                                      
0.012          990       2         0         10        0.99                18.4464646465       0.0                 0.0                 0                   0                   -1.0                -1.0                                    
0.012          989       5         0         11        0.989               0.52780586451       0                   0                   0                   0                   -1                  -1                                      
0.012          989       6         0         11        0.989               4.39231547017       0                   0                   0                   0                   -1                  -1.0                                    
0.012          991       3         0         9         0.991               0.441977800202      0                   0                   0                   0                   -1.0                -1                                      
0.012          991       5         0         9         0.991               2.44702320888       0                   0                   0                   0                   -1                  -1.0                                    
0.012          989       5         0         11        0.989               0.656218402427      0                   0                   0                   0                   -1.0                -1.0                                    
0.012          992       0         0         8         0.992               10.4183467742       0.0                 0.0                 0                   0                   -1                  -1                                      
0.012          990       3         0         10        0.99                0.547474747475      0.0                 0.0                 0                   0                   -1.0                -1                                      
0.012          994       3         0         6         0.994               11.6861167002       0.0                 0.0                 0                   0                   -1.0                -1.0                                    
0.012          991       2         0         9         0.991               6.58123107972       0                   0                   0                   0                   -1                  -1                                      
0.012          988       5         0         12        0.988               0.582995951417      0.0                 0.0                 0                   0                   -1                  -1.0                                    
0.012          988       5         0         12        0.988               0.636639676113      0.0                 0.0                 0                   0                   -1.0                -1.0                                    
0.012          985       7         0         15        0.985               16.2121827411       0                   0                   0                   0                   -1.0                -1                                      
0.012          987       7         0         13        0.987               10.0688956434       0                   0                   0                   0                   -1.0                -1.0                                    
0.012          989       3         0         11        0.989               0.505561172902      0                   0                   0                   0                   -1                  -1                                      
0.012          981       9         0         19        0.981               3.92048929664       0                   0                   0                   1                   -1.0                -1                                      
0.012          986       4         0         14        0.986               0.992900608519      0.0                 0.0                 0                   0                   -1                  -1.0                                    
0.012          985       7         0         15        0.985               2.90152284264       0                   0                   0                   0                   -1.0                -1.0                                    
0.012          990       5         0         10        0.99                0.576767676768      0.0                 0.0                 0                   0                   -1.0                -1                                      
0.012          991       3         0         9         0.991               0.706357214934      0                   0                   0                   0                   -1                  -1                                      
0.012          993       5         0         7         0.993               11.6868076536       0                   0                   0                   0                   -1.0                -1                                      
0.012          986       4         0         14        0.986               5.56693711968       0.0                 0.0                 0                   0                   -1                  -1                                      
0.012          990       3         0         10        0.99                0.494949494949      0.0                 0.0                 0                   0                   -1                  -1.0                                    
0.012          992       3         0         8         0.992               0.9375              0.0                 0.0                 0                   0                   -1.0                -1                                      
0.012          988       5         0         12        0.988               2.43117408907       0.0                 0.0                 0                   0                   -1                  -1.0                                    
0.012          992       3         0         8         0.992               0.460685483871      0.0                 0.0                 0                   0                   -1                  -1.0                                    
0.012          991       4         0         9         0.991               0.591321897074      0                   0                   0                   0                   -1                  -1                                      
0.012          988       6         0         12        0.988               6.55263157895       0.0                 0.0                 0                   0                   -1                  -1.0                                    
0.012          985       9         0         15        0.985               0.483248730964      0                   0                   0                   0                   -1.0                -1.0                                    
0.012          989       3         0         11        0.989               5.3377148635        0                   0                   0                   0                   -1                  -1.0                                    
0.012          989       4         0         11        0.989               0.580384226491      0                   0                   0                   0                   -1.0                -1                                      
0.012          983       8         0         17        0.983               1.80366225839       0                   0                   0                   0                   -1                  -1.0                                    
0.012          985       5         0         15        0.985               3.41319796954       0                   0                   0                   1                   -1.0                -1                                      
0.012          989       5         0         11        0.989               3.23458038423       0                   0                   0                   0                   -1.0                -1.0                                    
0.012          989       7         0         11        0.989               9.33265925177       0                   0                   0                   1                   -1.0                -1.0                                    
0.012          990       5         0         10        0.99                0.769696969697      0.0                 0.0                 0                   1.0                 -1.0                -1                                      
0.012          993       2         0         7         0.993               19.2809667674       0                   0                   0                   1                   -1                  -1.0                                    
0.012          978       9         0         22        0.978               1.15235173824       0.0                 0.0                 0                   1.0                 -1                  -1                                      
0.013          987       8         0         13        0.987               9.03444782168       0                   0                   0                   0                   -1.0                -1.0                                    
0.013          988       6         0         12        0.988               0.628542510121      0.0                 0.0                 0                   0                   -1.0                -1                                      
0.013          995       3         0         5         0.995               7.18492462312       0                   0                   0                   0                   -1.0                -1.0                                    
0.013          990       2         0         10        0.99                10.6313131313       0.0                 0.0                 0                   1                   -1.0                -1.0                                    
0.013          991       4         0         9         0.991               4.67103935419       0                   0                   0                   0                   -1                  -1                                      
0.013          989       4         0         11        0.989               0.589484327604      0                   0                   0                   0                   -1.0                -1                                      
0.013          990       5         0         10        0.99                1.24747474747       0.0                 0.0                 0                   0                   -1                  -1                                      
0.013          986       6         0         14        0.986               0.617647058824      0.0                 0.0                 0                   0                   -1.0                -1.0                                    
0.013          990       3         0         10        0.99                0.544444444444      0.0                 0.0                 0                   0                   -1.0                -1                                      
0.013          989       7         0         11        0.989               9.38725985844       0                   0                   0                   0                   -1                  -1.0                                    
0.013          988       5         0         12        0.988               0.721659919028      0.0                 0.0                 0                   1                   -1                  -1                                      
0.013          993       1         0         7         0.993               1.59113796576       0                   0                   0                   0                   -1                  -1                                      
0.013          987       7         0         13        0.987               8.18642350557       0                   0                   0                   0                   -1.0                -1.0                                    
0.013          993       2         0         7         0.993               0.480362537764      0                   0                   0                   0                   -1                  -1                                      
0.013          991       2         0         9         0.991               7.04036326942       0                   0                   0                   0                   -1.0                -1.0                                    
0.013          985       3         0         15        0.985               4.49137055838       0                   0                   0                   0                   -1.0                -1                                      
0.013          984       5         0         16        0.984               13.6636178862       0.0                 0.0                 0                   1.0                 -1                  -1                                      
0.013          994       3         0         6         0.994               0.534205231388      0.0                 0.0                 0                   0                   -1                  -1.0                                    
0.013          994       1         0         6         0.994               0.51509054326       0.0                 0.0                 0                   0                   -1                  -1                                      
0.013          989       4         0         11        0.989               0.592517694641      0                   0                   0                   1                   -1.0                -1                                      
0.013          982       9         0         18        0.982               0.630346232179      0.0                 0.0                 0                   0                   -1.0                -1.0                                    
0.013          986       4         0         14        0.986               1.70182555781       0.0                 0.0                 0                   0                   -1                  -1                                      
0.013          989       5         0         11        0.989               8.95854398382       0                   0                   0                   0                   -1                  -1.0                                    
0.013          985       7         0         15        0.985               0.528934010152      0                   0                   0                   0                   -1.0                -1                                      
0.013          988       8         0         12        0.988               0.894736842105      0.0                 0.0                 0                   0                   -1.0                -1.0                                    
0.013          989       4         0         11        0.989               9.80485338726       0                   0                   0                   0                   -1.0                -2                                      
0.013          992       2         0         8         0.992               0.605846774194      0.0                 0.0                 0                   0                   -1.0                -1                                      
0.013          982       7         0         18        0.982               4.85132382892       0.0                 0.0                 0                   0                   -1.0                -1.0                                    
0.013          985       7         0         15        0.985               17.1969543147       0                   0                   0                   0                   -1.0                -1.0                                    
0.013          984       8         0         16        0.984               0.514227642276      0.0                 0.0                 0                   0                   -1.0                -1                                      
0.013          987       8         0         13        0.987               0.956433637285      0                   0                   0                   0                   -1                  -1.0                                    
0.013          981       8         0         19        0.981               11.130479103        0                   0                   0                   1                   -1.0                -1.0                                    
0.013          986       7         0         14        0.986               7.70081135903       0.0                 0.0                 0                   0                   -1.0                -1                                      
0.013          992       4         0         8         0.992               10.5655241935       0.0                 0.0                 0                   0                   -1                  -1.0                                    
0.013          980       10        0         20        0.98                0.662244897959      0.0                 0.0                 0                   0                   -1.0                -1.0                                    
0.013          988       5         0         12        0.988               0.581983805668      0.0                 0.0                 0                   1                   -1.0                -1.0                                    
0.013          976       10        0         24        0.976               6.13319672131       0.0                 0.0                 0                   0                   -1                  -1.0                                    
0.013          988       3         0         12        0.988               14.0232793522       0.0                 0.0                 0                   1                   -1.0                -1.0                                    
0.013          994       2         0         6         0.994               0.719315895372      0.0                 0.0                 0                   0                   -1                  -1                                      
0.013          993       4         0         7         0.993               0.760322255791      0                   0                   0                   0                   -1.0                -1.0                                    
0.013          982       7         0         18        0.982               8.57128309572       0.0                 0.0                 0                   0                   -1.0                -1.0                                    
0.013          992       3         0         8         0.992               7.85786290323       0.0                 0.0                 0                   0                   -1                  -1.0                                    
0.013          984       4         0         16        0.984               8.78048780488       0.0                 0.0                 0                   0                   -1.0                -1                                      
0.013          989       6         0         11        0.989               2.58645096057       0                   0                   0                   0                   -1.0                -1.0                                    
0.013          984       8         0         16        0.984               3.86382113821       0.0                 0.0                 0                   0                   -1                  -1                                      
0.013          986       7         0         14        0.986               0.805273833671      0.0                 0.0                 0                   1                   -1.0                -1.0                                    
0.013          987       6         0         13        0.987               11.1965552178       0                   0                   0                   0                   -1                  -1                                      
0.013          993       4         0         7         0.993               15.7472306143       0                   0                   0                   0                   -1                  -1.0                                    
0.013          989       2         0         11        0.989               3.2052578362        0                   0                   0                   0                   -1.0                -1.0                                    
0.013          990       2         0         10        0.99                12.7                0.0                 0.0                 0                   0                   -1.0                -1.0                                    
0.014          988       4         0         12        0.988               2.89473684211       0.0                 0.0                 0                   0                   -1.0                -1.0                                    
0.014          994       3         0         6         0.994               4.76056338028       0.0                 0.0                 0                   0                   -1                  -1.0                                    
0.014          980       11        0         20        0.98                4.15                0.0                 0.0                 0                   0                   -1                  -1                                      
0.014          985       2         0         15        0.985               15.3979695431       0                   0                   0                   0                   -1                  -1                                      
0.014          990       4         0         10        0.99                4.30505050505       0.0                 0.0                 0                   0                   -1.0                -1                                      
0.014          988       6         0         12        0.988               2.07793522267       0.0                 0.0                 0                   1                   -1                  -1                                      
0.014          984       9         0         16        0.984               16.837398374        0.0                 0.0                 0                   0                   -1                  -1.0                                    
0.014          983       8         0         17        0.983               0.663275686673      0                   0                   0                   0                   -1.0                -1.0                                    
0.014          989       4         0         11        0.989               17.9908998989       0                   0                   0                   0                   -1                  -1.0                                    
0.014          986       7         0         14        0.986               7.67545638945       0.0                 0.0                 0                   0                   -1.0                -1.0                                    
0.014          994       3         0         6         0.994               7.06639839034       0.0                 0.0                 0                   0                   -1                  -1                                      
0.014          989       6         0         11        0.989               0.621840242669      0                   0                   0                   0                   -1.0                -1                                      
