alpha          TP        FP        TN        FN        sensitivity         averageSquareTrim   leftMedian          rightMedian         leftMedianPositive  rightMedianPositive leftMedianNegative  rightMedianNegative
0.01           900       2         0         100       0.9                 89.0466666667       1.0                 1.0                 2                   3                   -1.0                -1.0                                    
0.01           886       2         0         114       0.886               82.335214447        1.0                 1.0                 2.0                 2.0                 -1.0                -1.0                                    
0.01           895       1         0         105       0.895               121.316201117       1                   1                   3.0                 3                   -1.0                -1                                      
0.01           913       0         0         87        0.913               137.91456736        1                   1                   2                   3.0                 -1.0                -1.0                                    
0.01           905       1         0         95        0.905               105.235359116       1                   1                   3.0                 2                   -1                  -1.0                                    
0.01           890       3         0         110       0.89                77.706741573        1.0                 1.0                 2                   2.0                 -1                  -1.0                                    
0.01           900       1         0         100       0.9                 99.6944444444       1.0                 1.0                 2.0                 3                   -1                  -1                                      
0.01           906       3         0         94        0.906               96.3399558499       1.0                 1.0                 2.0                 3                   -1.0                -1.0                                    
0.01           889       0         0         111       0.889               80.7682789651       1                   1                   2                   2                   -1                  -1                                      
0.01           912       5         0         88        0.912               109.222587719       1.0                 1.0                 3                   3.0                 -1                  -1                                      
0.01           904       2         0         96        0.904               92.8561946903       1.0                 1.0                 2                   3                   -1                  -1.0                                    
0.01           902       0         0         98        0.902               104.073170732       1.0                 1.0                 2.0                 2                   -1                  -1                                      
0.01           874       3         0         126       0.874               98.6590389016       1.0                 1.0                 3.0                 3.0                 -1                  -1                                      
0.01           875       0         0         125       0.875               110.281142857       1                   1                   2                   3.0                 -1                  -1                                      
0.01           902       0         0         98        0.902               119.920177384       1.0                 1.0                 3.0                 2                   -1                  -1.0                                    
0.01           906       0         0         94        0.906               71.3344370861       1.0                 1.0                 2                   3                   -1                  -1                                      
0.01           906       4         0         94        0.906               111.684326711       2.0                 1.0                 2                   3                   -1                  -1                                      
0.01           892       1         0         108       0.892               79.1726457399       1.0                 1.0                 2.0                 2                   -1.0                -1.0                                    
0.01           903       2         0         97        0.903               78.5791805094       1                   1                   2.0                 2                   -1                  -1.0                                    
0.01           898       0         0         102       0.898               80.70155902         1.0                 1.0                 2.0                 2.0                 -1.0                -1.0                                    
0.01           918       3         0         82        0.918               108.908496732       1.0                 1.0                 2                   3.0                 -1                  -1                                      
0.01           914       1         0         86        0.914               93.1148796499       1.0                 1.0                 2.0                 2.0                 -1.0                -1.0                                    
0.01           905       2         0         95        0.905               80.2419889503       1                   1                   2                   2                   -1.0                -1                                      
0.01           901       0         0         99        0.901               86.2641509434       1                   1                   3                   2.0                 -1.0                -1.0                                    
0.01           904       3         0         96        0.904               91.2433628319       1.0                 1.0                 2                   3                   -1.0                -1                                      
0.01           905       1         0         95        0.905               94.9889502762       1                   1                   2.0                 2                   -1                  -1.0                                    
0.01           896       0         0         104       0.896               103.870535714       1.0                 1.0                 3                   2.0                 -1                  -1                                      
0.01           908       3         0         92        0.908               115.973568282       1.0                 1.0                 3.0                 2.0                 -1.0                -1                                      
0.01           888       2         0         112       0.888               85.2263513514       1.0                 1.0                 2.0                 2                   -1.0                -1                                      
0.01           915       0         0         85        0.915               124.87431694        1                   1                   3                   3                   -1.0                -1                                      
0.01           910       0         0         90        0.91                80.4703296703       1.0                 1.0                 2                   2.0                 -1                  -1.0                                    
0.01           892       2         0         108       0.892               85.9215246637       1.0                 1.0                 2                   2                   -1.0                -1.0                                    
0.01           912       2         0         88        0.912               100.240131579       1.0                 1.0                 3.0                 3.0                 -1                  -1.0                                    
0.011          912       2         0         88        0.912               105.862938596       1.0                 1.0                 2.0                 2                   -1.0                -1                                      
0.011          901       4         0         99        0.901               120.97891232        1                   1                   3                   3                   -1.0                -1.0                                    
0.011          901       2         0         99        0.901               120.152053274       1                   1                   2.0                 3.0                 -1                  -1.0                                    
0.011          912       0         0         88        0.912               89.7554824561       1.0                 1.0                 3.0                 2.0                 -1.0                -1                                      
0.011          893       1         0         107       0.893               73.0481522956       1                   1                   2.0                 2                   -1                  -1                                      
0.011          886       1         0         114       0.886               79.2009029345       1.0                 1.0                 2                   3.0                 -1.0                -1.0                                    
0.011          906       3         0         94        0.906               89.0088300221       1.0                 1.0                 2                   3                   -1.0                -1                                      
0.011          877       1         0         123       0.877               55.7582668187       1                   1                   2.0                 3                   -1                  -1                                      
0.011          896       3         0         104       0.896               106.350446429       1.0                 1.0                 3                   2                   -1.0                -1.0                                    
0.011          901       1         0         99        0.901               63.3895671476       1                   1                   2                   2                   -1.0                -1                                      
0.011          918       3         0         82        0.918               114.989106754       1.0                 1.0                 2                   2.0                 -1.0                -1.0                                    
0.011          876       5         0         124       0.876               71.2979452055       1.0                 1.0                 2.0                 2.0                 -1.0                -1                                      
0.011          907       1         0         93        0.907               86.3715545755       1                   1                   2.0                 3                   -1.0                -1                                      
0.011          895       3         0         105       0.895               76.5776536313       1                   1                   2                   2.0                 -1                  -1                                      
0.011          901       1         0         99        0.901               98.794672586        1                   1                   2.0                 2.5                 -1.0                -1                                      
0.011          895       1         0         105       0.895               117.690502793       1                   1                   3.0                 3.0                 -1.0                -1                                      
0.011          911       2         0         89        0.911               120.735455543       1                   1                   2                   2                   -1                  -1                                      
0.011          899       3         0         101       0.899               80.5506117909       1                   1                   2                   2.0                 -1.0                -1                                      
0.011          894       1         0         106       0.894               79.3064876957       1.0                 1.0                 2                   2                   -1.0                -1                                      
0.011          909       2         0         91        0.909               136.715071507       1                   1                   3                   3.0                 -1.0                -1.0                                    
0.011          896       4         0         104       0.896               86.5703125          1.0                 1.0                 3.0                 2                   -1.0                -1.0                                    
0.011          883       2         0         117       0.883               107.799546999       1                   1                   3.0                 2.0                 -1                  -1                                      
0.011          889       0         0         111       0.889               120.125984252       1                   1                   3.0                 3.0                 -1                  -1.0                                    
0.011          905       1         0         95        0.905               85.3900552486       1                   1                   2                   2                   -1.0                -1                                      
0.011          908       3         0         92        0.908               79.1894273128       1.0                 1.0                 2.0                 2                   -1                  -1                                      
0.011          912       2         0         88        0.912               147.698464912       1.0                 1.0                 3.0                 3.0                 -1                  -1                                      
0.011          884       2         0         116       0.884               117.823529412       1.0                 1.0                 3                   2.0                 -1                  -1                                      
0.011          894       2         0         106       0.894               141.888143177       1.0                 1.0                 3                   3                   -1                  -1.0                                    
0.011          896       3         0         104       0.896               111.381696429       1.0                 1.0                 3.0                 3.0                 -1.0                -1.0                                    
0.011          912       0         0         88        0.912               101.721491228       1.0                 1.0                 3                   2                   -1.0                -1.0                                    
0.011          918       0         0         82        0.918               121.977124183       1.0                 1.0                 3                   3                   -1.0                -1.0                                    
0.011          881       1         0         119       0.881               132.384790011       1                   1                   3.0                 2.0                 -1                  -1.0                                    
0.011          893       0         0         107       0.893               93.2127659574       1                   1                   3.0                 2                   -1                  -1.0                                    
0.011          918       4         0         82        0.918               157.875816993       1.0                 1.0                 3.0                 3.0                 -1.0                -1                                      
0.011          906       1         0         94        0.906               79.0838852097       1.0                 1.0                 3.0                 2.0                 -1                  -1.0                                    
0.011          898       0         0         102       0.898               199.216035635       1.5                 1.0                 3                   3.0                 -1.0                -1                                      
0.011          910       2         0         90        0.91                83.9241758242       1.0                 1.0                 3.0                 2                   -1                  -1                                      
0.011          895       4         0         105       0.895               143.408938547       1                   2                   3.0                 3.0                 -1.0                -1.0                                    
0.011          908       2         0         92        0.908               84.4383259912       1.0                 1.0                 2                   2                   -1                  -1.0                                    
0.011          910       1         0         90        0.91                128.274725275       1.0                 1.0                 2.0                 2                   -1.0                -1                                      
0.011          892       2         0         108       0.892               94.014573991        1.0                 1.0                 2                   3                   -1                  -1.0                                    
0.011          889       2         0         111       0.889               173.196850394       1                   1                   3                   3.0                 -1.0                -1.0                                    
0.011          918       1         0         82        0.918               102.642701525       1.0                 1.0                 3.0                 3                   -1                  -1.0                                    
0.011          901       2         0         99        0.901               88.4628190899       1                   1                   2                   3.0                 -1.0                -1.0                                    
0.011          894       1         0         106       0.894               130.013422819       1.0                 1.0                 2                   3                   -1                  -1                                      
0.011          896       1         0         104       0.896               67.1707589286       1.0                 1.0                 2                   2                   -1.0                -1.0                                    
0.011          920       1         0         80        0.92                115.872826087       1.0                 1.0                 3                   2.0                 -1.0                -1                                      
0.011          915       2         0         85        0.915               78.8797814208       1                   1                   3.0                 3.0                 -1.0                -1                                      
0.011          911       1         0         89        0.911               77.7541163557       1                   1                   2                   2.0                 -1.0                -1                                      
0.011          908       2         0         92        0.908               102.254405286       1.0                 1.0                 3                   2.0                 -1                  -1                                      
0.012          912       0         0         88        0.912               92.9254385965       1.0                 1.0                 2                   2.0                 -1.0                -1.0                                    
0.012          909       1         0         91        0.909               73.695269527        1                   1                   2                   2                   -1                  -1                                      
0.012          907       0         0         93        0.907               77.5038588754       1                   1                   3.0                 2                   -1.0                -1                                      
0.012          895       1         0         105       0.895               83.3329608939       1                   1                   3                   3                   -1                  -1.0                                    
0.012          894       2         0         106       0.894               61.2035794183       1.0                 1.0                 2.0                 2.0                 -1                  -1                                      
0.012          896       1         0         104       0.896               91.7957589286       1.0                 1.0                 3                   3                   -1                  -1.0                                    
0.012          905       1         0         95        0.905               100.112707182       1                   1                   3.0                 2                   -1.0                -1.0                                    
0.012          896       4         0         104       0.896               148.808035714       1.0                 1.0                 2.0                 3.0                 -1.0                -1.0                                    
0.012          894       1         0         106       0.894               156.597315436       1.0                 1.0                 3                   2                   -1                  -1.0                                    
0.012          898       0         0         102       0.898               124.39532294        1.0                 1.0                 2                   2.0                 -1.0                -1                                      
0.012          901       1         0         99        0.901               111.44173141        1                   1                   2                   2.0                 -1.0                -1                                      
0.012          890       2         0         110       0.89                128.9               1.0                 1.0                 3                   3                   -1                  -1.0                                    
0.012          872       3         0         128       0.872               100.323394495       1.0                 1.0                 2                   3                   -1                  -1                                      
0.012          897       1         0         103       0.897               93.4258639911       1                   1                   2.0                 2.0                 -1                  -1.0                                    
0.012          896       2         0         104       0.896               98.4263392857       1.0                 1.0                 3.0                 3.0                 -1                  -1.0                                    
0.012          902       0         0         98        0.902               151.628603104       1.0                 1.0                 2                   3                   -1                  -1                                      
0.012          897       2         0         103       0.897               77.4771460424       1                   1                   3.0                 3.0                 -1                  -1                                      
0.012          905       1         0         95        0.905               68.1270718232       1                   1                   2.0                 2                   -1                  -1                                      
0.012          905       0         0         95        0.905               95.6629834254       1                   1                   3.0                 2.0                 -1.0                -1.0                                    
0.012          900       0         0         100       0.9                 84.2377777778       1.0                 1.0                 2                   2                   -1                  -1                                      
0.012          891       2         0         109       0.891               122.775533109       1                   1                   3.0                 3.0                 -1                  -1                                      
0.012          906       0         0         94        0.906               82.3421633554       1.0                 1.0                 2                   2                   -1.0                -1.0                                    
0.012          893       1         0         107       0.893               118.331466965       1                   1                   3.0                 2.0                 -1.0                -1.0                                    
0.012          897       1         0         103       0.897               112.085841695       1                   1                   2.0                 3.0                 -1                  -1.0                                    
0.012          877       1         0         123       0.877               95.763968073        1                   1                   3                   2.0                 -1                  -1                                      
0.012          880       0         0         120       0.88                133.629545455       1.0                 1.0                 3                   3                   -1                  -1.0                                    
0.012          896       3         0         104       0.896               90.203125           1.0                 1.0                 3.0                 2                   -1.0                -1                                      
0.012          894       2         0         106       0.894               94.7270693512       1.0                 1.0                 3.0                 3                   -1.0                -1                                      
0.012          907       2         0         93        0.907               81.454244763        1                   1                   2.0                 3                   -1                  -1.0                                    
0.012          891       3         0         109       0.891               76.2772166105       1                   1                   2.0                 3                   -1.0                -1                                      
0.012          913       2         0         87        0.913               108.467688938       1                   1                   2.0                 2                   -1                  -1.0                                    
0.012          874       2         0         126       0.874               111.752860412       1.0                 1.0                 2                   3.0                 -1.0                -1.0                                    
0.012          902       1         0         98        0.902               115.961197339       1.0                 1.0                 2                   3.0                 -1.0                -1.0                                    
0.012          898       2         0         102       0.898               109.479955457       1.0                 1.0                 2.0                 2                   -1.0                -1.0                                    
0.012          892       5         0         108       0.892               97.3452914798       1.0                 1.0                 3                   2.0                 -1                  -1                                      
0.012          901       1         0         99        0.901               73.9112097669       1                   1                   3                   2                   -1.0                -1.0                                    
0.012          901       1         0         99        0.901               71.6692563818       1                   1                   2.0                 2                   -1.0                -1                                      
0.012          906       0         0         94        0.906               126.332229581       1.0                 1.0                 2                   3.0                 -1                  -1                                      
0.012          902       1         0         98        0.902               109.209534368       1.0                 1.0                 3                   2.0                 -1                  -1.0                                    
0.012          890       2         0         110       0.89                104.011235955       1.0                 1.0                 3                   2                   -1.0                -1.0                                    
0.012          897       1         0         103       0.897               59.8862876254       1                   1                   2.0                 2                   -1                  -1                                      
0.012          903       0         0         97        0.903               78.3300110742       1                   1                   2                   2                   -1.0                -1.0                                    
0.012          907       2         0         93        0.907               77.3506063947       1                   1                   2                   2                   -1.0                -1                                      
0.012          893       0         0         107       0.893               68.7323628219       1                   1                   2.0                 3.0                 -1.0                -1                                      
0.012          888       0         0         112       0.888               87.8513513514       1.0                 1.0                 2.0                 2.0                 -1.0                -1                                      
0.012          909       1         0         91        0.909               82.9306930693       1                   1                   2                   3.0                 -1.0                -1                                      
0.012          899       1         0         101       0.899               128.427141268       1                   2                   2                   3                   -1.0                -1                                      
0.012          887       4         0         113       0.887               73.7598647125       1                   1                   2.0                 2                   -1.0                -1.0                                    
0.012          911       2         0         89        0.911               136.609220637       1                   1                   2                   3                   -1.0                -1.0                                    
0.012          886       2         0         114       0.886               86.0507900677       1.0                 1.0                 3                   2                   -1                  -1                                      
0.013          906       1         0         94        0.906               109.707505519       1.0                 1.0                 3.0                 3                   -1                  -1.0                                    
0.013          912       3         0         88        0.912               119.244517544       1.0                 1.0                 3                   3.0                 -1.0                -1.0                                    
0.013          886       0         0         114       0.886               97.0248306998       1.0                 1.0                 3                   2.0                 -1                  -1.0                                    
0.013          876       0         0         124       0.876               96.5502283105       1.0                 1.0                 3.0                 2                   -1                  -1.0                                    
0.013          912       0         0         88        0.912               125.790570175       1.0                 1.0                 3                   3                   -1                  -1                                      
0.013          898       3         0         102       0.898               155.673719376       1.0                 1.0                 3.0                 3                   -1.0                -1.0                                    
0.013          906       1         0         94        0.906               70.9028697572       1.0                 1.0                 2                   2                   -1.0                -1.0                                    
0.013          881       1         0         119       0.881               78.7071509648       1                   1                   3.0                 2.0                 -1.0                -1                                      
0.013          895       4         0         105       0.895               96.4905027933       1                   1                   2                   2.0                 -1                  -1.0                                    
0.013          905       2         0         95        0.905               98.0011049724       1                   1                   3.0                 3.0                 -1.0                -1                                      
0.013          904       0         0         96        0.904               86.4203539823       1.0                 1.0                 2.0                 2.0                 -1.0                -1                                      
0.013          888       0         0         112       0.888               112.150900901       1.0                 1.0                 3                   3                   -1.0                -1.0                                    
0.013          891       3         0         109       0.891               108.013468013       1                   1                   3                   3.0                 -1.0                -1                                      
0.013          902       1         0         98        0.902               114.531042129       1.0                 1.0                 2.0                 2.0                 -1.0                -1                                      
0.013          899       2         0         101       0.899               105.385984427       1                   1                   3                   3.0                 -1                  -1.0                                    
0.013          889       4         0         111       0.889               76.9775028121       1                   1                   2.0                 3                   -1                  -1.0                                    
0.013          899       3         0         101       0.899               105.051167964       1                   1                   3                   3                   -1.0                -1                                      
0.013          865       3         0         135       0.865               92.0924855491       1                   1                   2.0                 3.0                 -1.0                -1.0                                    
0.013          902       1         0         98        0.902               73.8835920177       1.0                 1.0                 3.0                 2.0                 -1                  -1                                      
0.013          908       0         0         92        0.908               110.083700441       1.0                 1.5                 2                   3.0                 -1                  -1.0                                    
0.013          896       3         0         104       0.896               107.649553571       1.0                 1.0                 2.0                 2.5                 -1                  -1                                      
0.013          893       2         0         107       0.893               102.124300112       1                   1                   2.5                 3.0                 -1                  -1                                      
0.013          898       1         0         102       0.898               132.548997773       1.0                 1.0                 2                   2                   -1                  -1.0                                    
0.013          900       0         0         100       0.9                 122.871111111       1.0                 1.0                 2                   3.0                 -1.0                -1.0                                    
0.013          906       0         0         94        0.906               88.9337748344       1.0                 1.0                 3                   3                   -1.0                -1.0                                    
0.013          900       0         0         100       0.9                 112.55              1.0                 1.0                 2.0                 3.0                 -1.0                -1                                      
0.013          893       2         0         107       0.893               126.997760358       1                   1                   2                   2.0                 -1.0                -1.0                                    
0.013          908       1         0         92        0.908               139.236784141       1.0                 1.0                 2                   3                   -1                  -1.0                                    
0.013          895       2         0         105       0.895               79.0960893855       1                   1                   2                   3                   -1.0                -1                                      
0.013          900       1         0         100       0.9                 74.4366666667       1.0                 1.0                 3.0                 2                   -1                  -1.0                                    
0.013          898       4         0         102       0.898               101.789532294       1.0                 1.0                 2.0                 3                   -1.0                -1                                      
0.013          894       3         0         106       0.894               69.2762863535       1.0                 1.0                 2                   2.0                 -1                  -1                                      
0.013          907       1         0         93        0.907               80.0297684675       1                   1                   2.0                 2                   -1                  -1                                      
0.013          904       1         0         96        0.904               110.303097345       1.0                 1.0                 2                   2                   -1                  -1.0                                    
0.013          895       2         0         105       0.895               104.498324022       1                   1                   2                   2.0                 -1                  -1                                      
0.013          880       2         0         120       0.88                80.7727272727       1.0                 1.0                 2.0                 2.0                 -1                  -1                                      
0.013          911       1         0         89        0.911               94.365532382        1                   1                   3                   2.0                 -1.0                -1.0                                    
0.013          912       1         0         88        0.912               110.570175439       1.0                 1.0                 3                   2                   -1.0                -1.0                                    
0.013          905       0         0         95        0.905               75.4674033149       1                   1                   2                   2.0                 -1.0                -1                                      
0.013          911       1         0         89        0.911               132.484083425       1                   1                   3                   2.0                 -1.0                -1                                      
0.013          914       0         0         86        0.914               124.443107221       1.0                 1.0                 3.0                 2                   -1                  -1                                      
0.013          889       2         0         111       0.889               96.4049493813       1                   1                   2.0                 3.0                 -1.0                -1                                      
0.013          907       1         0         93        0.907               76.7706725469       1                   1                   2                   2                   -1.0                -1                                      
0.013          901       4         0         99        0.901               75.4583795782       1                   1                   2                   2.0                 -1.0                -1                                      
0.013          901       2         0         99        0.901               89.5926748058       1                   1                   2.0                 2                   -1.0                -1.0                                    
0.013          904       0         0         96        0.904               79.4402654867       1.0                 1.0                 3                   2                   -1.0                -1                                      
0.013          904       1         0         96        0.904               74.7477876106       1.0                 1.0                 2                   3.0                 -1                  -1.0                                    
0.013          896       1         0         104       0.896               88.6305803571       1.0                 1.0                 3                   2.0                 -1.0                -1                                      
0.013          893       3         0         107       0.893               87.8443449048       1                   1                   3                   2.0                 -1.0                -1                                      
0.013          905       2         0         95        0.905               119.973480663       1                   1                   2                   3                   -1.0                -1                                      
0.014          896       2         0         104       0.896               78.1316964286       1.0                 1.0                 2                   2.0                 -1.0                -1                                      
0.014          897       2         0         103       0.897               108.520624303       1                   1                   2.0                 2.0                 -1.0                -1.0                                    
0.014          889       3         0         111       0.889               119.827896513       1                   1                   3                   2                   -1.0                -1                                      
0.014          900       2         0         100       0.9                 91.1555555556       1.0                 1.0                 2.0                 3                   -1.0                -1                                      
0.014          895       2         0         105       0.895               122.94301676        1                   1                   2                   2                   -1.0                -1                                      
0.014          922       0         0         78        0.922               80.6377440347       1.0                 1.0                 2.0                 2                   -1                  -1.0                                    
0.014          906       0         0         94        0.906               84.229580574        1.0                 1.0                 2.0                 3.0                 -1.0                -1                                      
0.014          912       2         0         88        0.912               74.3684210526       1.0                 1.0                 2.0                 2.0                 -1.0                -1.0                                    
